51,0:51 How are Jin's shoulders so wide? Is he real?,1,0.0
95,1:35 I want eat dudhdhdxjsksksjxnxjxbxbjh😭,0,0.2263
297,4:57...where is this from???,0,0.0
109,1:49 and there we have jin and kookie enjoying the snack while rest are busy listening .... i loved it,1,0.8074
674,11:14 that part just make me so sad,0,0.2263
410,6:50 Joon shove the water melon slice in a cutes way,0,0.4215
174,2:54 OMG Kookie eat cookie,0,0.2263
713,11:53 jungkookie just stop blame yourself and eat what you want you still look cool even you got cubby check ARMY will more like it so don't be regret ok eat healthy food because that's good for you and enjoy your meals kookie shi 😊✌💜💜💜💜💜💜,0,0.9931
31,0:31 this always be me..after i watched this .. whenever my friend food were spilled..i said the rule is 3 second 😂😂😂 until now they always said that to me whenever my food spill..bruhh,0,0.8979
161,"2:41 true Asians use chopsticks for cake 






















Jkjkjkjkjk I’m not trying to be racist",0,-0.296
452,7:32 is that when Jin and Taehyung fought?....and jungkook still eating?,1,0.0
458,"7:38 
Epic",0,0.2263
734,12:14 story of my life lmao 😂😂😂,0,0.9118
38,0:38 his jawline... my God,3,0.2263
7,0:07 omg look at me guys!!!,0,0.2263
108,1:48 I really hated this interview and that guy😭,0,-0.8221
95,1:35 “I WANT EAT”,0,0.2577
96,"1:36 Hobi like ""Hei give that to JK ,, I think he will like it"" 😂",1,0.8602
85,1:25 jungkook be like: you keep talking guys I have food in front of me,22,0.2263
241,4:01 the steam or whatever made me think that he was eating incense 💀,0,0.0
95,"1:35
Jungoo: I want eat",0,0.0772
122,"2:02 jungkook I'm sorry , 💀 Dfjjwks onions are gross, very very blAeGh",0,-0.5267
332,"5:32 no, actually I eat cookies like that UwU",1,0.3612
