654,10:54 lmao,0
597,9:57 i need to watch full but i cant find it ?????help,0
92,1:32 did Jimin just diss his dad?🤣🤣🤣,0
422,"7:02...~~~
Me : wow tae tae is soo cute while covering in a blanket ❤
Jimin?: peeka-boo...!! I'm not a blanket 
Omg i really thought that was a blanket 😂😂😂😂",2
11,0:11 hes soooo cuuuuutteeeeeeeeeeeeee,0
317,"5:17 army’s help me out, if you help me I’ll subscribe to you and like all your videos😭😭when was this",0
427,7:07 where i can find the video 😭?,0
145,2:25 😭😭😭 I m crying... That is ma name,1
53,0:53 namjin ❤❤,0
146,2:26 wait ? Was that French ? Who said bien joué so perfectly ?,0
264,4:24 a moment of silence for the poor banana :),0
3,"0:03 I'm dead



0:12 I'm aliveee",2
66,"1:06 Mistraslation. Namjoon kept saying to jimin ""you're cool."" 멋있다 means to be cool, not cute. Ofc jimin is cute and cool!",2
86,1:26 😳😳😳,0
424,"7:04 This is me watching BTS videos😂


Purple you💜",0
172,2:52 where can i watch this plz🙏🏻,0
10,"0:10 jimin chuby face
0:14 lets go dance together hyung
5:59 jimin What are you staring at
9:04 jimin trying to be tall
10:36 jimin sexy but",0
359,"5:59, where is this video from?",0
215,3:35 that’s brilliant,0
514,8:34 Yes.......It's Very true!!!!💜💜😘😘,1
408,6:48 pjms how are we,0
207,3:27 in that moment played an add where the fish Nemo jumped in a water and was fighting with seaweeds...,0
636,10:36 name of the beat or song please,0
164,2:44 Me trying to spot the difference between different Korean accents...,0
390,6:30 three cute little puppies trying to sit.,0
57,0:57 Oo jimin is such a baby he wanted to hear that he is handsome by rm bt.....soo cuteeee,0
514,"8:34
Jimin: I'll be a man that everybody wants
Me: yeah honey you are",4
13,"0:13 if taehyung would have been there he must have said.....“Aigoo my jimin-ssi""💜",1
227,"3:47 (where is this from?)
I just know that it's after magic shop or I'm fine performance",1
330,5:30 hes so cute,0
113,1:53 Imagine yourself having a message from Jiminshie:)),0
108,1:48 jimin's you ready is all l need:),0
513,"8:33


Ok jimin 
You already did it.😍",0
328,5:28 Aww my puppy 🥺💜💜,0
639,10:39 OMG,1
319,5:19 is he an human or angel 😍😍,0
637,10:37 LMAOOOOO,0
327,5:27 That's one of my most fave clips of Jimin <3,0
89,"1:29 ooh my cutest jimin😍😍😍
Ad- what is this? Who are you? 
Me:😒😒",1
636,10:36 what the heck😂😂😂😂,0
517,8:37 Jimin want it Jimin got it,0
513,"8:33 accomplished? 😳 
Must be hard being a Jimin bias, you gotta fight all genders to get to him 😂💜",0
104,1:44 I STILL CANT WITH THIS ONE LMAOO,0
647,10:47 when you realized that this step is now in Dynamite <3,0
158,2:38 I LITERALLY HAVE THE SAME PILLOW CASE AT THE LEFT-,0
93,"1:33 ""I'm like my dad""😂😂😭😂",0
329,5:29 so cute,0
239,3:59 yoongi is jealous,0
514,"8:34 Jimin-ah, At this moment i only can say this thing that we've reached to this point where EVERYBODY WHO SEES YOU WANTS YOU 😂💜",0
326,5:26 I have seen this so many times but i still can't get over his cute face,3
27,"0:27 where is that episode, where can I watch it??",0
317,5:17 where is this from 🥺,0
635,10:35 damn that booty though,0
90,1:30 I CHOKED ON MY COFFEE PLEASE DKSHSKKS,0
661,11:01..Jimin is Jk shadow..can't get enough Jk lol..his  voice bit different here..both laugh so cute...hemmm,6
12,0:12 THOSE CHEEKIESSSSSSSSS,0
