551,9:11 Namjin is looking so cute,0
489,8:09 rm tiene facebook? soy la unica que se le parece mucho al messenger?,0
488,08:08  emm porque el teclado esta en ingles si escribio en coreano ? v: .. o cambio el teclado despues o khe xd,0
570,9:30,0
140,2:20 남준 은 너무 재밌다! ㅋㅋㅋㅋㅋㅋ,1
126,2:06 ??:아 졷됐죠!!,0
186,3:06,1
68,1:08 is Jin rapping?,1
0,"0:00
4:54",0
187,"3:07
*Kim RM:* why are you calling me ahjusshi? I’m younger than you
*Jin:* OKAY AHJUSSHI WHO IS YOUNGER THAN ME",4
513,"8:33 y por esto me encanta el namjin ♡ bueno, por todo el video la verdad djjsjaj son lo más lindo juntos :)",0
440,"7:20 miren a jin hipnotizado por rm jdjsjajja samee jin, same",0
467,7:47 RM is very  looks good . so  Attractive💙 머리색수트색 찰떡 존잘알엠,37
30,0:30 Namjoon's laugh !!! So *cute* 😙,7
263,4:23 Jin was taken back at RM raising his voice but *OH MY GOD look at how he brings himself down and laughs it off.*,0
190,03:10 연하아저씨!!,22
186,3:06 😂,0
285,4:45what?,0
148,"2:28 Estos problemas pasan porque muchos fanáticos se registran con  sus nombres de ellos (Bangtan) en sus usuarios y el verdadero RM no pudo ingresar  peo igual lo logra.
Creo que todos somos Nam creando cuentas y después no te lo permite.",1
75,"1:15 Que lindos diciéndose Seokjin-ssi y Namjoo-sii Viva el Nam Jin 
Y Jin le dijo a Nam que era muy listo awwww. NamJin love


l o v e y o u",1
314,5:14 oh look at namjoon's phone 👀,0
174,2:54 *couple arguing*,0
185,3:05 ㅋㅋㅋㅋㅋㅋ남준이 왜 전라도 사투리써 ㅠㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ신청도 모대봐써 ㅠㅠ? ㅋㅋㅋㅋㅋ귀여워 ㅠㅠ,0
185,3:05 😉아니 아저씨 😁저 연.하거든요!! 😉아니 연하아저씨!! ㅋㅋㅋㅋㅋㅋㅋ 맏형라인 투닥거리는거 왜케 웃겨,256
86,1:26 Namjoon-shi!!!! Ahahahah😂😂,2
186,03:06 진짜 여기서 벗어날수가없네요 .. 게속 돌려보게되요  ㅋㅋㅋ,0
